選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區東山里,4313,3165,3132,33,73.38%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區三玉里,4705,3424,3384,40,72.77%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區蘭雅里,7049,5031,4979,52,71.37%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區蘭興里,5306,3839,3796,43,72.35%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區天福里,4988,3613,3562,51,72.43%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區天祿里,4230,3063,3023,40,72.41%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區天壽里,4021,2895,2860,35,72%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區天和里,6239,4396,4336,60,70.46%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區天山里,5717,3918,3880,38,68.53%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區天玉里,6975,4760,4703,57,68.24%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區天母里,5381,3849,3807,42,71.53%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區永福里,1144,777,764,13,67.92%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區公館里,1164,821,804,17,70.53%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區新安里,1771,1250,1234,16,70.58%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區陽明里,2614,1879,1843,36,71.88%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區菁山里,1389,982,973,9,70.7%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區平等里,1203,972,962,10,80.8%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區溪山里,1228,1009,998,11,82.17%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區翠山里,2396,1626,1597,29,67.86%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區士林區,223712,162163,160126,2037,72.49%,臺北市第一選區士林區臨溪里,2532,1745,1716,29,68.92%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區建民里,3172,2356,2327,29,74.27%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區文林里,3568,2619,2578,41,73.4%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區石牌里,4318,3239,3216,23,75.01%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區福興里,5487,4045,3995,50,73.72%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區榮光里,5674,4044,4009,35,71.27%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區榮華里,6166,4359,4313,46,70.69%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區裕民里,6048,4386,4339,47,72.52%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區振華里,6256,4469,4418,51,71.44%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區永和里,7130,4889,4824,65,68.57%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區永欣里,6111,4179,4133,46,68.38%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區永明里,3765,2884,2848,36,76.6%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區東華里,3720,2857,2819,38,76.8%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區吉利里,5303,3926,3879,47,74.03%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區吉慶里,4099,3097,3069,28,75.56%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區尊賢里,3831,2743,2706,37,71.6%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區立賢里,4385,3223,3185,38,73.5%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區立農里,7004,5278,5220,58,75.36%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區八仙里,4381,3162,3120,42,72.18%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區洲美里,1751,1423,1406,17,81.27%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區奇岩里,7717,5629,5572,57,72.94%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區清江里,7782,5031,4970,61,64.65%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區中央里,6807,4948,4880,68,72.69%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區長安里,4783,3265,3237,28,68.26%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區大同里,4813,3559,3507,52,73.95%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區溫泉里,5239,3741,3707,34,71.41%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區林泉里,2710,1761,1728,33,64.98%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區中心里,5003,3359,3307,52,67.14%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區中庸里,3605,2615,2583,32,72.54%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區開明里,5170,3746,3696,50,72.46%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區中和里,4111,2915,2880,35,70.91%
區域,2595352,2030823,94,61,33,60,39,21,1435581,1413072,22509,78.25%,70.69%,63.83%,臺北市第一選區,529473,416713,17,13,4,12,9,3,301597,297833,3764,78.7%,72.38%,70.59%,臺北市第一選區北投區,193001,139434,137707,1727,72.25%,臺北市第一選區北投區智仁里,4900,3537,3495,42,72.18%
