選舉年度,地區別,地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,里,里_得票數,里_得票率
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市自立里,756,70.85%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市光華里,670,75.11%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市國光里,1314,88.96%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市港尾里,562,73.08%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市金華里,939,69.15%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市港德里,985,64.04%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市民權里,817,74.07%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市建國里,823,65.63%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市漢生里,1098,72.76%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市公館里,819,66.42%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市新民里,956,65.89%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市幸福里,766,63.73%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市忠誠里,734,83.98%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市百壽里,553,65.14%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市介壽里,666,62.95%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市新埔里,565,63.2%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市華江里,718,47.9%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市江翠里,925,58.92%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市純翠里,848,59.97%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市溪頭里,1084,62.7%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市聯翠里,604,66.89%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市宏翠里,864,68.79%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市仁翠里,720,58.3%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市新翠里,1231,66.29%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市吉翠里,803,61.16%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市德翠里,1071,69.82%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市滿翠里,587,56.06%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市明翠里,1011,61.35%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市松翠里,770,68.32%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市柏翠里,689,63.8%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市龍翠里,786,64.69%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市華翠里,625,61.82%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市忠翠里,1424,70.25%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市嵐翠里,535,64.54%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市文翠里,860,67.77%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市青翠里,543,64.8%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市懷翠里,878,55.64%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市福翠里,474,65.38%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市港嘴里,1159,66.57%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市振興里,861,63.12%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市振義里,828,61.79%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市光復里,644,64.66%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市埔墘里,1071,64.48%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市長壽里,701,65.58%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市福壽里,605,70.02%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市海山里,1371,70.85%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市九如里,613,63.59%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市玉光里,1230,68.87%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市光仁里,743,70.16%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市埤墘里,750,64.32%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市永安里,648,66.19%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市雙玉里,742,60.23%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市廣新里,806,69.97%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市深丘里,1153,76.06%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市香丘里,716,69.85%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市西安里,635,68.65%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市東丘里,858,64.03%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市長安里,757,70.09%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市福丘里,521,81.53%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市福祿里,786,77.21%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市民族里,778,68.67%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市國泰里,742,73.18%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市福德里,1074,67.42%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市景星里,684,70.88%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市福星里,743,71.1%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市鄉雲里,806,72.29%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市廣德里,1295,70.34%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市大豐里,1067,72.59%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市重慶里,1466,69.68%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市仁愛里,919,79.77%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市和平里,250,71.84%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市廣福里,510,63.99%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市華興里,814,72.61%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市華貴里,879,75.71%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市華德里,1048,70.38%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市華東里,1102,76.74%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市信義里,914,70.2%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市浮洲里,783,65.03%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市華中里,1075,65.11%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市僑中里,826,67.59%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市中山里,1302,78.96%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市復興里,799,83.49%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市大安里,982,69.01%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市福安里,690,71.21%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市聚安里,1216,65.66%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市龍安里,684,65.83%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市崑崙里,1384,66.13%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市溪洲里,1074,65.73%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市溪北里,726,61.27%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市香雅里,538,69.6%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市新生里,920,66.91%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市文德里,542,69.76%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市文化里,667,65.14%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市新海里,677,63.69%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市莒光里,488,59.08%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市富貴里,445,66.52%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市正泰里,652,65.07%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市民生里,415,65.05%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市後埔里,764,72.97%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市華福里,498,76.03%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市堂春里,857,68.95%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市成和里,846,65.99%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市光榮里,651,73.48%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市民安里,556,75.85%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市陽明里,564,64.83%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市朝陽里,649,59.98%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市松柏里,613,70.87%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市文聖里,586,59.92%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市居仁里,603,65.33%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市莊敬里,699,66.26%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市東安里,535,64.54%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市五權里,961,66.51%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市溪福里,1731,67.75%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市大觀里,696,60.26%
2002,臺灣省臺北縣," 臺北縣板橋市",林鴻池,01,M,1955,中國國民黨,101057,67.78%,Y,Y,臺北縣板橋市歡園里,342,68.26%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市留侯里,119,28.54%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市流芳里,118,25.05%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市赤松里,79,27.62%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市黃石里,120,27.71%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市挹秀里,93,16.34%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市湳興里,484,30.56%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市新興里,294,30.98%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市社後里,549,30.16%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市香社里,469,33.77%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市中正里,460,35.3%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市自強里,359,22.69%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市自立里,311,29.15%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市光華里,222,24.89%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市國光里,163,11.04%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市港尾里,207,26.92%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市金華里,419,30.85%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市港德里,553,35.96%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市民權里,286,25.93%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市建國里,431,34.37%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市漢生里,411,27.24%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市公館里,414,33.58%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市新民里,495,34.11%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市幸福里,436,36.27%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市忠誠里,140,16.02%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市百壽里,296,34.86%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市介壽里,392,37.05%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市新埔里,329,36.8%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市華江里,781,52.1%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市江翠里,645,41.08%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市純翠里,566,40.03%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市溪頭里,645,37.3%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市聯翠里,299,33.11%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市宏翠里,392,31.21%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市仁翠里,515,41.7%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市新翠里,626,33.71%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市吉翠里,510,38.84%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市德翠里,463,30.18%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市滿翠里,460,43.94%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市明翠里,637,38.65%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市松翠里,357,31.68%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市柏翠里,391,36.2%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市龍翠里,429,35.31%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市華翠里,386,38.18%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市忠翠里,603,29.75%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市嵐翠里,294,35.46%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市文翠里,409,32.23%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市青翠里,295,35.2%
2002,臺灣省臺北縣," 臺北縣板橋市",黃春夏,02,M,1954,民主進步黨,48044,32.22%,N,N,臺北縣板橋市懷翠里,700,44.36%
