選舉年度,地區別,選區,姓名,號次,性別,出生年次,推薦政黨,選區_得票數,選區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區福華里,16,0.47%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區明勝里,16,0.61%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區福順里,11,0.4%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區富光里,8,0.26%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區葫蘆里,11,0.27%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區葫東里,6,0.3%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區社子里,1,0.03%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區社新里,12,0.27%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區社園里,11,0.28%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區永倫里,6,0.15%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區福安里,12,0.43%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區富洲里,16,0.5%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區岩山里,4,0.2%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區名山里,17,0.44%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區德行里,9,0.41%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區德華里,8,0.27%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區聖山里,7,0.25%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區忠誠里,7,0.22%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區芝山里,15,0.39%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區東山里,7,0.25%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區三玉里,18,0.62%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區蘭雅里,15,0.34%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區蘭興里,6,0.18%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區天福里,5,0.15%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區天祿里,8,0.3%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區天壽里,13,0.52%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區天和里,6,0.15%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區天山里,3,0.09%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區天玉里,13,0.31%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區天母里,17,0.5%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區永福里,5,0.67%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區公館里,3,0.38%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區新安里,3,0.25%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區陽明里,10,0.61%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區菁山里,2,0.21%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區平等里,3,0.36%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區溪山里,1,0.11%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區翠山里,3,0.19%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區士林區,487,0.34%,臺北市第一選區士林區臨溪里,2,0.13%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區建民里,14,0.63%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區文林里,17,0.71%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區石牌里,17,0.6%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區福興里,31,0.82%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區榮光里,30,0.81%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區榮華里,15,0.38%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區裕民里,24,0.65%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區振華里,24,0.57%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區永和里,30,0.7%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區永欣里,17,0.47%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區永明里,13,0.54%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區東華里,33,1.28%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區吉利里,18,0.53%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區吉慶里,18,0.65%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區尊賢里,28,1.13%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區立賢里,28,1.07%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區立農里,48,1.06%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區八仙里,116,4.42%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區洲美里,1,0.09%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區奇岩里,162,3.23%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區清江里,430,9.22%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區中央里,488,12.5%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區長安里,163,5.21%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區大同里,236,7.58%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區溫泉里,164,4.93%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區林泉里,21,1.29%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區中心里,88,3.01%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區中庸里,85,3.74%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區開明里,110,3.18%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區中和里,63,2.34%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區智仁里,76,2.41%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區秀山里,33,1.7%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區文化里,56,2.46%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區豐年里,164,7.49%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區稻香里,98,4.01%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區桃源里,142,4.87%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區一德里,138,4.25%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區關渡里,92,1.7%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區泉源里,124,9.54%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區湖山里,13,1.15%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區大屯里,56,9.21%
2006,區域,臺北市第一選區,陳國棟,01,M,1960,無黨籍及未經政黨推薦,4021,1.51%,N,N,臺北市第一選區北投區,3534,2.89%,臺北市第一選區北投區湖田里,10,2.03%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區仁勇里,4,0.18%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區義信里,5,0.27%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區福林里,1,0.06%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區福德里,6,0.26%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區福志里,10,0.24%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區舊佳里,5,0.14%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區福佳里,2,0.05%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區後港里,3,0.07%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區福中里,3,0.1%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區前港里,2,0.09%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區百齡里,6,0.15%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區承德里,9,0.31%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區福華里,2,0.06%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區明勝里,2,0.08%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區福順里,0,0%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區富光里,3,0.1%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區葫蘆里,1,0.02%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區葫東里,0,0%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區社子里,2,0.06%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區社新里,3,0.07%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區社園里,3,0.08%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區永倫里,6,0.15%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區福安里,0,0%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區富洲里,3,0.09%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區岩山里,4,0.2%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區名山里,3,0.08%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區德行里,2,0.09%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區德華里,6,0.2%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區聖山里,1,0.04%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區忠誠里,9,0.29%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區芝山里,7,0.18%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區東山里,2,0.07%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區三玉里,2,0.07%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區蘭雅里,3,0.07%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區蘭興里,4,0.12%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區天福里,10,0.31%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區天祿里,7,0.26%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區天壽里,7,0.28%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區天和里,5,0.13%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區天山里,2,0.06%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區天玉里,7,0.17%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區天母里,4,0.12%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區永福里,0,0%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區公館里,0,0%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區新安里,1,0.08%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區陽明里,2,0.12%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區菁山里,0,0%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區平等里,1,0.12%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區溪山里,0,0%
2006,區域,臺北市第一選區,張耀華,02,M,1969,無黨籍及未經政黨推薦,245,0.09%,N,N,臺北市第一選區士林區,172,0.12%,臺北市第一選區士林區翠山里,2,0.13%
