選舉年度,地區別,選區,姓名,號次,性別,出生年次,推薦政黨,選區_得票數,選區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大甲區,5999,13.53%,臺中市第一選區大甲區建興里,170,14.77%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區永豐里,61,7.88%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區六分里,124,9.08%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區三崁里,128,9.01%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區大同里,255,8.08%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區水美里,351,15.03%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區大東里,474,11.13%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區馬鳴里,89,8.11%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區中山里,51,5.97%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區鐵山里,207,13.35%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區土城里,82,6.55%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區外埔區,1893,9.96%,臺中市第一選區外埔區部子里,71,7.46%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區南埔里,151,18.06%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區南庄里,162,19.83%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區中庄里,523,25.81%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區龜殼里,247,20.1%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區福興里,262,27.21%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區東安里,262,28.29%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區頂安里,181,22.65%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區永安里,381,27.16%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區福住里,180,20.13%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區海墘里,203,17.55%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區西安里,459,35.72%
2010,區域,臺中市第一選區,林素真,01,F,1959,中國國民黨,11054,14.48%,N,N,臺中市第一選區大安區,3162,24.28%,臺中市第一選區大安區松雅里,151,21.98%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區朝陽里,90,8.5%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區大甲里,104,13.74%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區順天里,164,14.27%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區孔門里,151,12.5%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區平安里,90,9.51%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區庄美里,208,12.9%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區新美里,214,9%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區岷山里,124,8.34%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區中山里,245,9.27%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區南陽里,50,8.36%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區薰風里,36,5.36%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區義和里,125,5.58%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區武陵里,22,2.43%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區文曲里,32,3.8%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區武曲里,149,10.76%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區文武里,663,18.79%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區奉化里,139,10.24%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區德化里,157,12.4%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區江南里,78,8.17%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區頂店里,273,9.3%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區太白里,55,5.49%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區孟春里,137,4.96%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區幸福里,70,3.8%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區日南里,75,2.26%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區龍泉里,21,1.79%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區西岐里,24,1.92%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區銅安里,26,2.59%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區福德里,19,2.13%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大甲區,3565,8.04%,臺中市第一選區大甲區建興里,24,2.09%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區永豐里,28,3.62%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區六分里,38,2.78%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區三崁里,40,2.81%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區大同里,99,3.14%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區水美里,99,4.24%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區大東里,197,4.62%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區馬鳴里,43,3.92%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區中山里,51,5.97%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區鐵山里,54,3.48%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區土城里,165,13.19%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區外埔區,871,4.58%,臺中市第一選區外埔區部子里,57,5.99%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區南埔里,46,5.5%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區南庄里,32,3.92%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區中庄里,133,6.56%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區龜殼里,78,6.35%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區福興里,34,3.53%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區東安里,46,4.97%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區頂安里,213,26.66%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區永安里,180,12.83%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區福住里,131,14.65%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區海墘里,51,4.41%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區西安里,48,3.74%
2010,區域,臺中市第一選區,易錦隆,02,M,1957,無黨籍及未經政黨推薦,5491,7.19%,N,N,臺中市第一選區大安區,1055,8.1%,臺中市第一選區大安區松雅里,63,9.17%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區朝陽里,173,16.34%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區大甲里,115,15.19%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區順天里,202,17.58%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區孔門里,204,16.89%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區平安里,232,24.52%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區庄美里,288,17.85%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區新美里,377,15.85%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區岷山里,224,15.06%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區中山里,420,15.89%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區南陽里,74,12.37%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區薰風里,124,18.45%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區義和里,347,15.5%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區武陵里,78,8.63%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區文曲里,53,6.29%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區武曲里,174,12.56%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區文武里,607,17.2%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區奉化里,193,14.22%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區德化里,156,12.32%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區江南里,151,15.81%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區頂店里,431,14.67%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區太白里,143,14.29%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區孟春里,463,16.75%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區幸福里,511,27.76%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區日南里,773,23.28%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區龍泉里,311,26.45%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區西岐里,216,17.29%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區銅安里,248,24.7%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區福德里,80,8.98%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大甲區,7523,16.97%,臺中市第一選區大甲區建興里,155,13.47%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區永豐里,84,10.85%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區六分里,207,15.16%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區三崁里,209,14.71%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區大同里,483,15.31%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區水美里,369,15.8%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區大東里,656,15.4%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區馬鳴里,170,15.5%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區中山里,108,12.65%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區鐵山里,214,13.8%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區土城里,191,15.27%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區外埔區,2790,14.67%,臺中市第一選區外埔區部子里,99,10.4%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大安區,1579,12.13%,臺中市第一選區大安區南埔里,94,11.24%
2010,區域,臺中市第一選區,吳敏濟,03,M,1956,民主進步黨,11892,15.57%,Y,N,臺中市第一選區大安區,1579,12.13%,臺中市第一選區大安區南庄里,156,19.09%
