選舉年度,地區別,選區,姓名,號次,性別,出生年次,推薦政黨,選區_得票數,選區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區芝山里,148,3.8%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區東山里,165,5.97%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區三玉里,85,2.77%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區蘭雅里,146,3.21%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區蘭興里,97,2.76%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區天福里,365,10.64%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區天祿里,115,4%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區天壽里,92,3.61%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區天和里,224,5.69%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區天山里,199,5.57%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區天玉里,215,4.87%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區天母里,194,5.45%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區永福里,11,1.43%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區公館里,41,4.73%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區新安里,19,1.56%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區陽明里,36,1.96%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區菁山里,8,0.82%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區平等里,11,1.2%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區溪山里,50,5.78%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區翠山里,150,8.31%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區士林區,4753,3.16%,臺北市第一選區士林區臨溪里,120,7.59%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區建民里,65,2.45%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區文林里,111,4.42%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區石牌里,83,2.79%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區福興里,112,2.88%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區榮光里,92,2.36%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區榮華里,159,3.98%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區裕民里,131,3.44%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區振華里,135,3.07%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區永和里,175,4.06%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區永欣里,303,8.65%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區永明里,73,2.86%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區東華里,215,7.91%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區吉利里,112,3.11%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區吉慶里,60,2.05%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區尊賢里,70,2.56%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區立賢里,77,2.62%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區立農里,111,2.33%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區八仙里,115,4.28%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區洲美里,15,1.42%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區奇岩里,185,3.61%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區清江里,130,2.67%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區中央里,117,2.87%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區長安里,86,2.76%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區大同里,64,1.96%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區溫泉里,82,2.36%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區林泉里,127,7.16%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區中心里,87,2.84%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區中庸里,44,1.83%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區開明里,135,3.87%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區中和里,78,2.82%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區智仁里,92,2.68%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區秀山里,65,3.22%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區文化里,110,4.53%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區豐年里,31,1.31%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區稻香里,64,2.42%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區桃源里,88,3.26%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區一德里,71,2.27%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區關渡里,158,2.88%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區泉源里,53,3.87%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區湖山里,34,2.87%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區大屯里,11,1.64%
2002,區域,臺北市第一選區,魏憶龍,01,M,1959,無黨籍及未經政黨推薦,8889,3.2%,N,Y,臺北市第一選區北投區,4136,3.25%,臺北市第一選區北投區湖田里,10,1.93%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區仁勇里,221,8.41%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區義信里,151,8.56%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區福林里,151,6.75%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區福德里,182,7.18%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區福志里,344,8.66%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區舊佳里,342,8.93%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區福佳里,362,8.49%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區後港里,478,11%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區福中里,286,9.24%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區前港里,249,9.96%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區百齡里,408,10.12%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區承德里,276,9.38%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區福華里,330,8.76%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區明勝里,309,11.37%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區福順里,242,8.28%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區富光里,255,7.76%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區葫蘆里,255,6.11%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區葫東里,150,6.81%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區社子里,162,4.69%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區社新里,323,7.11%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區社園里,240,5.96%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區永倫里,191,4.62%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區福安里,49,1.65%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區富洲里,102,3.17%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區岩山里,158,7.61%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區名山里,375,9.35%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區德行里,233,10%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區德華里,317,10.24%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區聖山里,227,7.63%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區忠誠里,180,5.48%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區芝山里,353,9.07%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區東山里,174,6.3%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區三玉里,308,10.02%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區蘭雅里,451,9.92%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區蘭興里,350,9.96%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區天福里,316,9.22%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區天祿里,281,9.78%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區天壽里,258,10.12%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區天和里,368,9.34%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區天山里,391,10.94%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區天玉里,436,9.88%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區天母里,319,8.96%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區永福里,66,8.58%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區公館里,73,8.43%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區新安里,89,7.33%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區陽明里,120,6.53%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區菁山里,40,4.11%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區平等里,29,3.16%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區溪山里,62,7.17%
2002,區域,臺北市第一選區,藍世聰,02,M,1956,民主進步黨,21836,7.87%,Y,N,臺北市第一選區士林區,12209,8.12%,臺北市第一選區士林區翠山里,78,4.32%
