選舉年度,地區別,選區,姓名,號次,性別,出生年次,推薦政黨,選區_得票數,選區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區玉豐里,421,50.97%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區大竹里,480,54.73%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區詔安里,232,42.11%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區廣安里,300,61.98%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區蓮潭里,240,43.4%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區竹門里,343,51.27%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區崎內里,327,66.73%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區昇安里,563,62.14%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區汴頭里,215,49.31%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區內角里,277,48.17%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區草店里,298,50.34%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區白河區,8803,51.32%,臺南市第一選區白河區甘宅里,161,46.53%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區後壁里,124,10.65%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區侯伯里,150,15.81%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區嘉苳里,147,17.07%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區土溝里,159,16.08%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區嘉田里,60,7.95%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區嘉民里,89,9.76%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區菁豐里,56,11.11%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區崁頂里,32,8.31%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區仕安里,93,21.58%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區竹新里,196,17.77%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區新東里,198,20.29%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區頂安里,173,19.55%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區長安里,228,26.3%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區福安里,409,47.78%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區烏樹里,146,28.19%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區後部里,51,15.45%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區墨林里,146,30.87%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區菁寮里,67,26.91%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區新嘉里,10,1.31%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區頂長里,25,6.53%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區後壁區,2698,17.95%,臺南市第一選區後壁區平安里,139,20.53%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區東山里,102,12.06%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區東中里,215,14.13%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區東正里,99,10.78%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區三榮里,123,17.01%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區大客里,107,15.01%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區科里里,108,10.63%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區東河里,171,26.51%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區南溪里,37,13.36%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區水雲里,26,7.76%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區林安里,29,10.9%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區東原里,98,6.08%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區嶺南里,58,13.58%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區南勢里,38,4.42%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區青山里,52,7.41%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區高原里,47,6.44%
2010,區域,臺南市第一選區,張世賢,02,M,1953,中國國民黨,13046,28.9%,Y,N,臺南市第一選區東山區,1545,11.92%,臺南市第一選區東山區聖賢里,235,17.2%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區白河里,73,6.04%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區永安里,107,5.69%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區外角里,35,3.7%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區庄內里,76,6.66%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區秀祐里,38,5.78%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區河東里,28,3.27%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區虎山里,47,14.16%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區大林里,21,4.17%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區崁頭里,54,16.82%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區六溪里,44,9.46%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區仙草里,80,10.01%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區關嶺里,137,18.51%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區玉豐里,32,3.87%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區大竹里,22,2.51%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區詔安里,37,6.72%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區廣安里,17,3.51%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區蓮潭里,22,3.98%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區竹門里,29,4.33%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區崎內里,7,1.43%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區昇安里,32,3.53%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區汴頭里,4,0.92%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區內角里,15,2.61%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區草店里,98,16.55%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區白河區,1067,6.22%,臺南市第一選區白河區甘宅里,12,3.47%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區後壁區,2245,14.93%,臺南市第一選區後壁區後壁里,269,23.11%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區後壁區,2245,14.93%,臺南市第一選區後壁區侯伯里,149,15.7%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區後壁區,2245,14.93%,臺南市第一選區後壁區嘉苳里,105,12.2%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區後壁區,2245,14.93%,臺南市第一選區後壁區土溝里,145,14.66%
2010,區域,臺南市第一選區,黃月娟,03,F,1954,中國國民黨,4233,9.38%,N,N,臺南市第一選區後壁區,2245,14.93%,臺南市第一選區後壁區嘉田里,113,14.97%
