選舉年度,地區別,選區,姓名,號次,性別,出生年次,推薦政黨,選區_得票數,選區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區社子里,132,3.62%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區社新里,190,3.71%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區社園里,174,3.88%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區永倫里,106,2.37%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區福安里,66,2.13%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區富洲里,194,5.33%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區岩山里,64,3.04%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區名山里,132,3.08%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區德行里,78,3.07%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區德華里,133,4.01%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區聖山里,79,2.7%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區忠誠里,66,2.09%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區芝山里,141,3.27%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區東山里,82,2.62%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區三玉里,101,2.98%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區蘭雅里,188,3.78%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區蘭興里,120,3.16%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區天福里,164,4.6%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區天祿里,91,3.01%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區天壽里,85,2.97%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區天和里,131,3.02%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區天山里,113,2.91%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區天玉里,128,2.72%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區天母里,124,3.26%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區永福里,19,2.49%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區公館里,28,3.48%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區新安里,26,2.11%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區陽明里,52,2.82%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區菁山里,11,1.13%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區平等里,39,4.05%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區溪山里,33,3.31%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區翠山里,25,1.57%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區士林區,6155,3.84%,臺北市第一選區士林區臨溪里,47,2.74%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區建民里,144,6.19%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區文林里,164,6.36%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區石牌里,251,7.8%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區福興里,340,8.51%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區榮光里,233,5.81%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區榮華里,148,3.43%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區裕民里,202,4.66%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區振華里,187,4.23%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區永和里,253,5.24%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區永欣里,132,3.19%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區永明里,123,4.32%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區東華里,127,4.51%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區吉利里,155,4%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區吉慶里,161,5.25%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區尊賢里,153,5.65%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區立賢里,187,5.87%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區立農里,335,6.42%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區八仙里,231,7.4%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區洲美里,275,19.56%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區奇岩里,259,4.65%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區清江里,263,5.29%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區中央里,310,6.35%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區長安里,169,5.22%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區大同里,194,5.53%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區溫泉里,163,4.4%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區林泉里,67,3.88%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區中心里,184,5.56%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區中庸里,118,4.57%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區開明里,150,4.06%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區中和里,138,4.79%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區智仁里,130,3.72%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區秀山里,66,3.19%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區文化里,63,2.47%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區豐年里,110,4.13%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區稻香里,93,3.23%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區桃源里,172,5.25%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區一德里,170,4.47%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區關渡里,363,5.73%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區泉源里,57,4.09%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區湖山里,58,4.71%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區大屯里,66,8.65%
2010,區域,臺北市第一選區,林世宗,01,M,1959,民主進步黨,13345,4.48%,Y,N,臺北市第一選區北投區,7190,5.22%,臺北市第一選區北投區湖田里,26,3.34%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區仁勇里,140,5.77%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區義信里,92,4.75%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區福林里,103,5.68%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區福德里,152,5.71%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區福志里,192,4.24%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區舊佳里,207,5.81%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區福佳里,302,6.61%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區後港里,242,5.12%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區福中里,120,4.05%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區前港里,167,4.53%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區百齡里,192,4.38%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區承德里,174,5.26%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區福華里,139,3.61%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區明勝里,136,4.68%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區福順里,164,5.43%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區富光里,240,6.94%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區葫蘆里,252,5.5%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區葫東里,106,4.63%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區社子里,139,3.81%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區社新里,277,5.41%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區社園里,173,3.86%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區永倫里,171,3.83%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區福安里,149,4.81%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區富洲里,146,4.01%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區岩山里,81,3.85%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區名山里,217,5.06%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區德行里,143,5.62%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區德華里,170,5.12%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區聖山里,122,4.17%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區忠誠里,153,4.83%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區芝山里,259,6.01%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區東山里,162,5.17%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區三玉里,164,4.85%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區蘭雅里,261,5.24%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區蘭興里,223,5.87%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區天福里,171,4.8%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區天祿里,166,5.49%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區天壽里,155,5.42%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區天和里,257,5.93%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區天山里,225,5.8%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區天玉里,216,4.59%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區天母里,204,5.36%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區永福里,42,5.5%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區公館里,55,6.84%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區新安里,51,4.13%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區陽明里,131,7.11%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區菁山里,54,5.55%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區平等里,166,17.26%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區溪山里,136,13.63%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區翠山里,77,4.82%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區士林區,8338,5.21%,臺北市第一選區士林區臨溪里,102,5.94%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區北投區,11477,8.33%,臺北市第一選區北投區建民里,149,6.4%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區北投區,11477,8.33%,臺北市第一選區北投區文林里,168,6.52%
2010,區域,臺北市第一選區,林瑞圖,02,M,1956,無黨籍及未經政黨推薦,19815,6.65%,Y,Y,臺北市第一選區北投區,11477,8.33%,臺北市第一選區北投區石牌里,205,6.37%
