地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區河濱里,1827,1281,1267,14,70.11%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區沙地里,1046,730,726,4,69.79%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區南端里,1136,828,825,3,72.89%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區港都里,1153,774,770,4,67.13%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區江西里,1190,874,868,6,73.45%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區新豐里,563,455,446,9,80.82%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區府北里,1806,1210,1202,8,67%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區陸橋里,1266,905,894,11,71.48%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區瀨南里,693,506,502,4,73.02%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區新化里,691,551,547,4,79.74%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鹽埕區,23205,16665,16534,131,71.82%,高雄市鹽埕區江南里,875,608,603,5,69.49%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區鼓峰里,1993,1428,1415,13,71.65%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區雄峰里,2099,1480,1469,11,70.51%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區前峰里,4251,3157,3131,26,74.26%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區光榮里,3780,2788,2754,34,73.76%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區民族里,1434,1108,1098,10,77.27%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區內惟里,1187,869,860,9,73.21%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區建國里,2188,1653,1631,22,75.55%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區忠正里,3889,2825,2806,19,72.64%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區自強里,804,601,595,6,74.75%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區龍井里,1445,984,977,7,68.1%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區正德里,1875,1373,1356,17,73.23%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區平和里,3293,2350,2334,16,71.36%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區民強里,2736,2020,1995,25,73.83%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區厚生里,2726,1943,1927,16,71.28%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區龍子里,7386,4948,4913,35,66.99%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區龍水里,5868,3729,3709,20,63.55%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區明誠里,12281,8186,8124,62,66.66%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區華豐里,3636,2596,2576,20,71.4%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區裕興里,3042,2121,2104,17,69.72%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區裕豐里,2352,1564,1557,7,66.5%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區鼓岩里,1451,1047,1037,10,72.16%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區樹德里,1196,946,939,7,79.1%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區寶樹里,1301,751,744,7,57.72%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區興宗里,1461,1046,1035,11,71.59%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區光化里,1412,1021,1011,10,72.31%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區山下里,1255,907,896,11,72.27%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區河邊里,1643,1190,1173,17,72.43%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區綠川里,1536,1064,1055,9,69.27%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區登山里,754,511,502,9,67.77%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區峰南里,1017,681,668,13,66.96%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區麗興里,1104,769,763,6,69.66%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區新民里,1138,772,762,10,67.84%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區延平里,907,654,646,8,72.11%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區維生里,1405,970,964,6,69.04%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區惠安里,1373,893,887,6,65.04%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區壽山里,1542,1041,1034,7,67.51%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區哨船頭里,1151,791,785,6,68.72%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市鼓山區,90544,63238,62691,547,69.84%,高雄市鼓山區桃源里,633,461,459,2,72.83%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區進學里,2049,1106,1098,8,53.98%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區尾西里,1151,843,838,5,73.24%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區頂北里,588,437,435,2,74.32%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區中北里,690,537,529,8,77.83%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區中南里,570,404,398,6,70.88%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區廟東里,864,620,612,8,71.76%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區廟北里,994,741,736,5,74.55%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區尾南里,1019,711,702,9,69.77%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區尾北里,2862,2058,2037,21,71.91%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區屏山里,1439,1058,1046,12,73.52%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區祥和里,541,415,408,7,76.71%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區永清里,2025,1425,1400,25,70.37%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區復興里,1150,835,826,9,72.61%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區莒光里,1717,1173,1166,7,68.32%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區光輝里,2530,1781,1765,16,70.4%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區合群里,1320,941,934,7,71.29%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區明建里,1457,995,988,7,68.29%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區頂西里,1131,886,878,8,78.34%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區聖后里,898,673,665,8,74.94%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區聖西里,355,266,264,2,74.93%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區聖南里,547,377,376,1,68.92%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區城南里,545,392,388,4,71.93%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區路東里,739,542,540,2,73.34%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區部北里,501,367,365,2,73.25%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區部南里,687,505,501,4,73.51%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區埤西里,1051,760,752,8,72.31%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區埤北里,1380,925,913,12,67.03%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區埤東里,1098,772,762,10,70.31%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區海勝里,5819,4317,4276,41,74.19%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區崇實里,1207,854,846,8,70.75%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區自助里,2089,1458,1446,12,69.79%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區果貿里,1824,1353,1345,8,74.18%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區果惠里,1545,1062,1056,6,68.74%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區果峰里,1706,1208,1204,4,70.81%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區新下里,10175,6972,6919,53,68.52%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區新上里,20051,13434,13357,77,67%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區新中里,4528,3182,3154,28,70.27%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區新光里,9809,6716,6666,50,68.47%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區菜公里,19853,13116,13008,108,66.07%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市左營區,133230,90696,89975,721,68.07%,高雄市左營區福山里,22726,14479,14376,103,63.71%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區清豐里,11771,7735,7668,67,65.71%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區東寧里,2648,1695,1678,17,64.01%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區五常里,4512,2843,2820,23,63.01%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區享平里,2703,1804,1789,15,66.74%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區中陽里,2626,1791,1777,14,68.2%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區惠楠里,2650,1500,1485,15,56.6%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區惠民里,3279,2250,2231,19,68.62%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區惠豐里,3462,2256,2241,15,65.16%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區錦屏里,3275,2301,2275,26,70.26%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區玉屏里,2224,1646,1620,26,74.01%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區金田里,3069,2175,2146,29,70.87%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區稔田里,1544,1115,1102,13,72.22%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區瑞屏里,3387,2271,2245,26,67.05%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區翠屏里,10796,6939,6875,64,64.27%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區宏南里,1707,1161,1157,4,68.01%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區宏毅里,2801,2041,2026,15,72.87%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區宏榮里,2444,1783,1768,15,72.95%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區廣昌里,2958,2157,2132,25,72.92%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區久昌里,2242,1505,1492,13,67.13%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區大昌里,2012,1450,1441,9,72.07%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區福昌里,1824,1370,1356,14,75.11%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區盛昌里,4389,3165,3140,25,72.11%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區泰昌里,1448,1050,1042,8,72.51%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區興昌里,3378,2432,2407,25,72%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區建昌里,2782,1885,1872,13,67.76%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區宏昌里,2459,1685,1669,16,68.52%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區和昌里,2074,1500,1490,10,72.32%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區慶昌里,3085,2275,2261,14,73.74%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區隆昌里,3199,2223,2210,13,69.49%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區秀昌里,2038,1394,1386,8,68.4%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區裕昌里,3136,2331,2311,20,74.33%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區國昌里,3219,2212,2189,23,68.72%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區加昌里,6348,4226,4197,29,66.57%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區仁昌里,3555,2300,2277,23,64.7%
高雄市,1512255,1140110,5,4,1,1,--,1,774490,767868,6622,75.39%,67.93%,20%,高雄市楠梓區,119435,81594,80878,716,68.32%,高雄市楠梓區藍田里,1867,1317,1306,11,70.54%
