地區別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區中華里,3554,2706,2679,27,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區民有里,6872,5117,5074,43,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區民福里,5212,3966,3918,48,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區慈祐里,4597,3725,3682,43,81%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區安平里,7253,5710,5631,79,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區鵬程里,3917,3179,3147,32,81%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區自強里,5484,4268,4229,39,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區吉祥里,5856,4407,4345,62,75%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區新聚里,5652,4288,4241,47,75%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區復盛里,5099,3907,3873,34,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區中正里,6086,4508,4465,43,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區中崙里,3161,2463,2435,28,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區美仁里,2822,2199,2170,29,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區吉仁里,3040,2325,2305,20,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區敦化里,5769,4494,4454,40,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區復源里,2653,2040,2011,29,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區復建里,2554,1915,1873,42,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區復勢里,4696,3635,3599,36,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區福成里,2255,1623,1604,19,71%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市松山區,146272,111205,110041,1164,76%,臺北市松山區松基里,3021,2229,2207,22,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區西村里,3811,2982,2954,28,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區正和里,4057,2965,2942,23,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區興隆里,2589,1849,1835,14,71%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區中興里,2375,1759,1734,25,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區新仁里,3558,2703,2672,31,75%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區興雅里,4936,3797,3758,39,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區敦厚里,3779,2881,2857,24,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區廣居里,5058,3922,3881,41,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區安康里,4650,3630,3595,35,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區六藝里,2926,2357,2328,29,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區雅祥里,3921,3147,3104,43,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區五常里,3024,2376,2344,32,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區五全里,4184,3360,3317,43,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區永吉里,3687,2942,2892,50,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區長春里,3819,3063,3019,44,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區四育里,4560,3810,3772,38,83%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區四維里,4567,3688,3645,43,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區永春里,4497,3672,3621,51,81%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區富臺里,3113,2456,2421,35,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區國業里,5302,4204,4142,62,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區松隆里,2164,1731,1695,36,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區松友里,4654,3764,3728,36,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區松光里,4700,3710,3670,40,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區中坡里,3730,3067,3012,55,82%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區中行里,6277,5107,5027,80,81%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區大道里,5180,4174,4106,68,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區大仁里,5270,4207,4090,117,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區景新里,4438,3552,3518,34,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區惠安里,5601,4588,4499,89,81%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區三張里,6990,5495,5423,72,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區三犁里,3664,2844,2803,41,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區六合里,4790,3688,3627,61,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區泰和里,6372,5123,5058,65,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區景聯里,4059,3182,3139,43,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區景勤里,3926,3131,3078,53,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區雙和里,5114,4134,4071,63,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區嘉興里,2632,2056,2026,30,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區黎順里,3537,2797,2755,42,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區黎平里,5320,4259,4211,48,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區黎忠里,3877,3087,3049,38,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市信義區,173215,137245,135365,1880,79%,臺北市信義區黎安里,2507,1986,1947,39,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區德安里,4297,2948,2926,22,68%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區仁慈里,3710,2667,2636,31,71%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區和安里,5160,3805,3759,46,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區民炤里,6432,4555,4519,36,70%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區仁愛里,4776,3039,3005,34,63%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區義村里,5641,4326,4299,27,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區民輝里,4692,3332,3306,26,71%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區昌隆里,3551,2487,2469,18,70%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區誠安里,3679,2630,2606,24,71%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區光武里,6072,4149,4085,64,68%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍坡里,4262,3149,3123,26,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍泉里,3651,2575,2551,24,70%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區古風里,3261,2379,2363,16,72%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區古莊里,5028,3766,3731,35,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍安里,4037,2930,2902,28,72%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區錦安里,4050,2881,2852,29,71%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區福住里,3714,2726,2702,24,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區永康里,2579,1930,1910,20,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區光明里,3344,2595,2571,24,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區錦泰里,4295,3341,3307,34,77%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區錦華里,4131,3247,3215,32,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍圖里,5121,3834,3787,47,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區新龍里,4951,3755,3732,23,75%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍陣里,3192,2273,2250,23,71%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍雲里,4109,3040,3013,27,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍生里,4910,3633,3599,34,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區住安里,4595,3425,3381,44,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區義安里,4406,3244,3208,36,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區通化里,5137,4054,4009,45,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區通安里,4830,3699,3647,52,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區臨江里,3706,2837,2804,33,76%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區法治里,3291,2443,2414,29,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區全安里,3454,2564,2532,32,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區群賢里,5045,3651,3611,40,72%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區群英里,6051,4759,4722,37,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區虎嘯里,2695,1990,1977,13,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區臥龍里,2703,2040,2018,22,75%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍淵里,6882,5179,5126,53,75%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區龍門里,4023,2716,2693,23,67%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區農場里,2759,1756,1743,13,63%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區大學里,6530,4778,4727,51,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區芳和里,5195,4150,4101,49,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區青峰里,2273,1513,1492,21,66%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區黎元里,4444,3559,3514,45,80%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區黎孝里,5875,4662,4596,66,79%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區黎和里,3244,2556,2519,37,78%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區建安里,4130,2800,2764,36,67%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區建倫里,4620,3176,3137,39,68%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區敦安里,4881,3545,3500,45,72%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區正聲里,3941,2746,2714,32,69%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區敦煌里,4667,3436,3402,34,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區華聲里,3561,2622,2601,21,73%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區車層里,5347,3745,3707,38,70%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市大安區,236751,174058,172247,1811,73%,臺北市大安區光信里,5821,4421,4370,51,75%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區正守里,3151,2340,2305,35,74%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區正義里,3429,2274,2222,52,66%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區正得里,2857,1862,1837,25,65%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區民安里,4420,3095,3055,40,70%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區康樂里,4595,3159,3108,51,68%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區中山里,4018,2730,2675,55,67%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區聚盛里,2725,1768,1744,24,64%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區集英里,4694,3387,3337,50,72%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區聚葉里,3127,2190,2153,37,70%
臺北市,2651419,1816986,4,4,--,1,1,--,1426852,1408554,18298,68.53%,78.53%,25%,臺北市中山區,160490,117326,115696,1630,73%,臺北市中山區恆安里,2538,1743,1721,22,68%
