地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市大安區,159,0.1%,臺北市大安區華聲里,4,0.17%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市大安區,159,0.1%,臺北市大安區車層里,1,0.03%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市大安區,159,0.1%,臺北市大安區光信里,3,0.07%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市大安區,159,0.1%,臺北市大安區學府里,1,0.05%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區正守里,4,0.21%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區正義里,2,0.08%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區正得里,1,0.05%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區民安里,2,0.07%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區康樂里,3,0.23%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區中山里,5,0.16%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區聚盛里,3,0.15%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區集英里,2,0.06%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區聚葉里,8,0.38%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區恆安里,3,0.14%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區晴光里,4,0.16%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區圓山里,5,0.23%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區劍潭里,5,0.22%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區大直里,8,0.15%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區成功里,4,0.13%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區永安里,3,0.06%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區大佳里,0,0%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區新喜里,2,0.07%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區新庄里,8,0.27%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區新福里,2,0.07%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區松江里,5,0.13%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區新生里,1,0.03%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區中庄里,4,0.13%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區行政里,6,0.18%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區行仁里,4,0.08%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區行孝里,5,0.21%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區下埤里,4,0.09%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區江寧里,2,0.05%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區江山里,2,0.05%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區中吉里,0,0%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區中原里,6,0.21%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區興亞里,2,0.07%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區中央里,1,0.05%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區朱馥里,3,0.09%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區龍洲里,7,0.22%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區朱園里,2,0.09%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區埤頭里,1,0.05%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區朱崙里,1,0.06%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區力行里,1,0.03%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區復華里,6,0.25%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區金泰里,6,0.17%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中山區,143,0.12%,臺北市中山區北安里,0,0%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中正區,127,0.15%,臺北市中正區水源里,3,0.18%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中正區,127,0.15%,臺北市中正區富水里,9,0.56%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中正區,127,0.15%,臺北市中正區文盛里,2,0.13%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中正區,127,0.15%,臺北市中正區林興里,3,0.11%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中正區,127,0.15%,臺北市中正區河堤里,2,0.08%
臺北市,吳炎成,01,M,1942,無黨籍及未經政黨推薦,1832,0.13%,N,N,臺北市中正區,127,0.15%,臺北市中正區頂東里,6,0.17%
