地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區河濱里,18,1.29%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區沙地里,9,1.17%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區南端里,4,0.49%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區港都里,7,0.84%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區江西里,13,1.44%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區新豐里,7,1.31%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區府北里,19,1.57%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區陸橋里,8,0.87%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區瀨南里,8,1.45%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區新化里,5,0.84%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鹽埕區,189,1.1%,高雄市鹽埕區江南里,6,0.93%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區鼓峰里,19,1.26%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區雄峰里,24,1.63%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區前峰里,38,1.2%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區光榮里,31,1.09%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區民族里,19,1.69%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區內惟里,12,1.28%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區建國里,13,0.85%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區忠正里,39,1.35%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區自強里,5,0.84%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區龍井里,13,1.16%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區正德里,21,1.64%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區平和里,27,1.2%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區民強里,23,1.1%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區厚生里,18,1.15%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區龍子里,26,0.76%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區龍水里,5,0.72%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區明誠里,79,1.2%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區華豐里,26,1.12%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區裕興里,21,0.99%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區裕豐里,16,0.99%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區鼓岩里,6,0.53%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區樹德里,14,1.87%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區寶樹里,7,1.05%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區興宗里,15,1.33%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區光化里,14,1.27%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區山下里,16,1.45%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區河邊里,12,0.99%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區綠川里,15,1.28%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區登山里,9,1.52%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區峰南里,10,1.35%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區麗興里,16,1.91%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區新民里,9,1.11%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區延平里,8,1.18%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區維生里,15,1.37%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區惠安里,12,1.21%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區壽山里,11,1.05%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區哨船頭里,17,2.01%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市鼓山區,690,1.2%,高雄市鼓山區桃源里,9,1.93%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區進學里,13,1.11%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區尾西里,8,0.85%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區頂北里,9,2.01%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區中北里,8,1.3%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區中南里,5,1.19%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區廟東里,3,0.43%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區廟北里,9,1.13%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區尾南里,5,0.67%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區尾北里,21,0.98%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區屏山里,7,0.64%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區祥和里,4,0.82%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區永清里,14,0.91%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區復興里,8,0.86%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區莒光里,10,0.81%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區光輝里,15,0.84%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區合群里,10,1.04%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區自治里,7,0.54%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區明建里,16,1.54%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區自立里,12,1.69%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區頂西里,7,0.75%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區聖后里,5,0.68%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區聖西里,3,0.85%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區聖南里,6,1.48%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區城南里,5,1.17%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區路東里,5,0.83%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區部北里,6,1.49%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區部南里,4,0.68%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區埤西里,9,1.06%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區埤北里,8,0.82%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區埤東里,4,0.45%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區海勝里,21,0.83%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區自勉里,11,0.9%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區崇實里,5,0.62%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區自助里,26,1.53%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區果貿里,16,1.11%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區果惠里,11,1.01%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區果峰里,14,1.1%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區新下里,82,1.27%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區新上里,144,1.23%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區新中里,22,0.73%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區新光里,76,1.31%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區菜公里,131,1.27%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市左營區,964,1.13%,高雄市左營區福山里,159,1.33%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區清豐里,72,1.3%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區東寧里,23,1.39%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區五常里,27,0.99%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區享平里,22,1.18%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區中陽里,17,0.9%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區惠楠里,12,0.77%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區惠民里,23,1.02%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區惠豐里,31,1.77%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區錦屏里,23,0.91%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區玉屏里,14,0.78%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區金田里,21,0.92%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區稔田里,12,1.01%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區瑞屏里,22,1%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區翠屏里,98,1.37%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區宏南里,11,0.95%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區宏毅里,33,1.55%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區宏榮里,17,1.06%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區廣昌里,30,1.32%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區久昌里,18,1.2%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區大昌里,17,1.14%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區福昌里,24,1.55%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區盛昌里,27,1.01%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區泰昌里,13,1.12%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區興昌里,18,0.88%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區建昌里,20,1.27%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區宏昌里,15,0.96%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區和昌里,13,0.84%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區慶昌里,32,1.47%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區隆昌里,32,1.36%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區秀昌里,16,1.15%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區裕昌里,21,1.13%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區國昌里,25,1.22%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區加昌里,40,1.02%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區仁昌里,28,1.23%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區藍田里,6,0.87%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區中興里,7,1.06%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市楠梓區,886,1.15%,高雄市楠梓區中和里,6,0.56%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區鼎金里,17,0.84%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區鼎盛里,46,1.16%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區鼎強里,18,0.75%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區鼎力里,20,0.85%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區鼎西里,30,0.86%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區鼎中里,31,1.41%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區鼎泰里,128,1.2%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區本館里,67,1.34%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區本和里,46,1.18%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區本文里,19,1.26%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區本武里,7,0.65%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區本元里,35,1.16%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區本安里,18,0.73%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區本上里,32,1.2%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區本揚里,48,1.15%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶獅里,16,0.72%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶德里,27,0.93%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶泰里,23,1.18%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶興里,48,1.38%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶中里,23,1.21%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶華里,24,1.31%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶國里,33,0.82%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶民里,22,1.27%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶慶里,10,0.63%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶業里,16,0.62%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶盛里,30,1.13%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶安里,35,0.94%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶龍里,43,1.6%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶珠里,44,1.39%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區寶玉里,34,0.77%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區灣子里,18,0.94%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區灣愛里,25,1.31%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區灣中里,19,0.69%
高雄市,施明德,01,M,1941,無黨籍及未經政黨推薦,8750,1.13%,N,N,高雄市三民區,1961,1.1%,高雄市三民區灣華里,15,0.86%
